CMDLINE ocean sail
MEM 94.437500 1742374281.5927
MEM 94.437500 1742374281.6981
MEM 94.437500 1742374281.8011
MEM 94.437500 1742374281.9064
MEM 94.437500 1742374282.0088
MEM 94.437500 1742374282.1140
MEM 94.437500 1742374282.2171
MEM 94.437500 1742374282.3200
MEM 94.437500 1742374282.4256
MEM 94.437500 1742374282.5271
MEM 94.437500 1742374282.6324
MEM 94.437500 1742374282.7366
MEM 91.796875 1742374282.8395
MEM 91.796875 1742374282.9449
MEM 91.796875 1742374283.0462
MEM 91.796875 1742374283.1477
MEM 91.796875 1742374283.2531
MEM 91.796875 1742374283.3584
MEM 89.968750 1742374283.4638
MEM 89.968750 1742374283.5689
MEM 89.968750 1742374283.6727
MEM 89.968750 1742374283.7744
MEM 89.968750 1742374283.8799
MEM 89.968750 1742374283.9828
MEM 89.968750 1742374284.0860
